-2.74324;14.2061;0.542152;1.47424;0;-2.63205;15.1999;0.54395;0.307724
-1.99921;13.538;0.550483;-3.02418;0;-2.74324;14.2061;0.542152;1.47424
-1.01042;13.4086;0.476078;2.75062;0;-1.99921;13.538;0.550483;-3.02418
-0.0144021;13.4927;0.505858;2.19575;0;-1.01042;13.4086;0.476078;2.75062
-2.12112;15.7401;0.649921;-1.24281;0;-1.8798;15.4028;0.567465;1.54428
0.962859;13.7046;0.499677;0.357093;0;-0.0144021;13.4927;0.505858;2.19575
1.95664;13.5939;0.487499;-1.46302;0;0.962859;13.7046;0.499677;0.357093
2.38661;12.6911;0.497665;1.77673;0.014;1.95664;13.5939;0.487499;-1.46302
1.9457;11.7936;0.491953;1.06506;0.014;2.38661;12.6911;0.497665;1.77673
-2.65478;15.1033;0.303567;-2.45666;0;-2.63205;15.1999;0.54395;0.307724
1.40365;14.088;0.491958;-1.5998;0;0.962859;13.7046;0.499677;0.357093
-2.54103;13.6536;0.700994;-2.92548;0;-1.99921;13.538;0.550483;-3.02418
-0.36468;14.4292;0.523346;2.09952;0;-0.0144021;13.4927;0.505858;2.19575
-0.698102;16.1106;0.670894;1.86366;0;-1.22105;15.7475;0.521501;-3.09259
-0.0983085;14.0642;0.385765;-2.39732;0;-0.36468;14.4292;0.523346;2.09952
1.62;13.3269;0.514737;-2.41515;0;1.95664;13.5939;0.487499;-1.46302
0.274132;13.5311;0.340417;-0.449981;0;-0.0144021;13.4927;0.505858;2.19575
-2.63108;14.8266;0.703296;0.69604;0.02;-2.63205;15.1999;0.54395;0.307724
1.86343;12.6782;0.386454;-2.15875;0.096;2.38661;12.6911;0.497665;1.77673
-0.697289;13.5492;0.63122;-2.50684;0;-1.01042;13.4086;0.476078;2.75062
-1.4025;13.8203;0.271074;1.12756;0;-1.01042;13.4086;0.476078;2.75062
1.30888;14.3631;0.721543;0.687201;0;1.40365;14.088;0.491958;-1.5998
-1.06738;13.6797;0.490395;1.7238;0;-1.01042;13.4086;0.476078;2.75062
1.37239;12.2742;0.642009;-1.10991;0.096;1.86343;12.6782;0.386454;-2.15875
-0.718926;13.6044;0.67444;1.29251;0;-0.697289;13.5492;0.63122;-2.50684
-2.21335;13.885;0.451662;0.527802;0;-1.99921;13.538;0.550483;-3.02418
0.572603;14.5333;0.419217;2.47923;0;1.30888;14.3631;0.721543;0.687201
-2.43033;16.53;0.36924;-0.262532;0.133;-2.12112;15.7401;0.649921;-1.24281
-1.21499;13.5934;0.737744;-2.21428;0;-1.06738;13.6797;0.490395;1.7238
1.42013;14.5145;0.604932;-0.8432;0;1.30888;14.3631;0.721543;0.687201
0.517936;11.7612;0.559579;-2.45799;0.096;1.37239;12.2742;0.642009;-1.10991
-0.0279507;10.9234;0.569396;-0.869815;0.096;0.517936;11.7612;0.559579;-2.45799
0.389106;10.0146;0.561803;-2.14829;0.096;-0.0279507;10.9234;0.569396;-0.869815
-0.34697;9.33774;0.571165;0.509805;0.096;0.389106;10.0146;0.561803;-2.14829
-0.860311;8.47956;0.572552;1.10064;0.096;-0.34697;9.33774;0.571165;0.509805
-0.14906;7.77674;0.559768;-1.8692;0.096;-0.860311;8.47956;0.572552;1.10064
-1.85824;8.46602;0.509667;-1.62977;0.096;-0.860311;8.47956;0.572552;1.10064
-2.49582;7.69576;0.495544;-2.2099;0.096;-1.85824;8.46602;0.509667;-1.62977
0.0610501;8.77749;0.294148;-2.4094;0.096;-0.34697;9.33774;0.571165;0.509805
1.69087;14.6264;0.260816;-1.13773;0;1.42013;14.5145;0.604932;-0.8432
