1.609;-7.87387;0.72017;0.697848;0.018;0.610898;-7.92975;0.746153;-1.17367
2.53293;-7.49417;0.673472;-3.11943;0.018;1.609;-7.87387;0.72017;0.697848
-0.120307;-7.89409;0.828554;0.619629;0;-0.0803447;-8.58996;1.03994;-0.734851
3.06214;-8.3419;0.637421;-0.861718;0.138;2.53293;-7.49417;0.673472;-3.11943
3.81889;-7.82426;0.646523;0.878781;0.138;3.06214;-8.3419;0.637421;-0.861718
4.14584;-6.87928;0.635784;-0.0876199;0.138;3.81889;-7.82426;0.646523;0.878781
-0.336565;-9.53794;0.851049;-0.79164;0.004;-0.0803447;-8.58996;1.03994;-0.734851
4.58605;-5.98149;0.621432;0.0162218;0.138;4.14584;-6.87928;0.635784;-0.0876199
4.58284;-4.98157;0.633372;-1.96369;0.138;4.58605;-5.98149;0.621432;0.0162218
4.35533;-4.00851;0.595961;-0.0260329;0.138;4.58284;-4.98157;0.633372;-1.96369
4.55938;-8.49258;0.575683;2.49462;0.138;3.81889;-7.82426;0.646523;0.878781
3.38938;-4.26175;0.649049;-0.773753;0.138;4.35533;-4.00851;0.595961;-0.0260329
2.49446;-3.81641;0.621028;2.69316;0.138;3.38938;-4.26175;0.649049;-0.773753
2.01262;-4.64428;0.333877;-2.2159;0.138;2.49446;-3.81641;0.621028;2.69316
-0.150278;-8.72234;0.677994;-2.10849;0;-0.0803447;-8.58996;1.03994;-0.734851
4.64504;-5.67108;0.47169;-1.2793;0.138;4.58605;-5.98149;0.621432;0.0162218
2.13046;-7.92503;0.284725;2.14653;0.018;1.609;-7.87387;0.72017;0.697848
0.238476;-10.3388;0.683833;-1.78327;0.006;-0.336565;-9.53794;0.851049;-0.79164
0.191766;-9.67204;0.670668;1.66023;0.004;-0.336565;-9.53794;0.851049;-0.79164
3.74543;-7.65662;0.164549;-0.866628;0.251;3.81889;-7.82426;0.646523;0.878781
-0.261918;-9.03544;0.415942;-2.63639;0;-0.150278;-8.72234;0.677994;-2.10849
2.5813;-4.52342;0.808131;-1.3651;0.138;2.49446;-3.81641;0.621028;2.69316
0.355979;-11.3302;0.741834;0.776693;0.031;0.238476;-10.3388;0.683833;-1.78327
3.88099;-5.98315;0.844933;1.88077;0.138;4.58605;-5.98149;0.621432;0.0162218
4.01354;-4.24221;0.55605;0.424071;0.138;4.35533;-4.00851;0.595961;-0.0260329
2.23655;-3.9981;0.270824;1.76816;0.138;2.49446;-3.81641;0.621028;2.69316
1.83541;-8.29678;0.452732;-0.701814;0.018;2.13046;-7.92503;0.284725;2.14653
2.49677;-3.80164;0.772371;-2.1205;0.138;2.49446;-3.81641;0.621028;2.69316
0.117239;-11.9994;0.344768;-0.31763;0.032;0.355979;-11.3302;0.741834;0.776693
0.182926;-11.3695;0.18683;-1.47101;0.031;0.355979;-11.3302;0.741834;0.776693
-0.881239;-12.0286;0.391584;-0.998595;0.032;0.117239;-11.9994;0.344768;-0.31763
-1.85814;-11.8152;0.379853;-1.10131;0.032;-0.881239;-12.0286;0.391584;-0.998595
1.11648;-7.86171;0.576882;1.25068;0.018;1.609;-7.87387;0.72017;0.697848
-1.68738;-11.6899;0.510672;0.0308734;0.036;-1.85814;-11.8152;0.379853;-1.10131
-0.417154;-8.95979;0.361019;0.820899;0;-0.261918;-9.03544;0.415942;-2.63639
4.43169;-5.20158;0.427175;-0.879348;0.138;4.58284;-4.98157;0.633372;-1.96369
-1.75735;-11.9363;0.182514;1.9368;4.861;-1.85814;-11.8152;0.379853;-1.10131
