352.732;0;0
369.192;0.24;104.96
375.02;0.428;150.016
379.924;0.404;178.688
382.804;0.276;182.784
386.36;0.252;198.144
389.472;0.312;200.192
393.044;0.272;213.504
399.676;0.232;260.608
403.612;0.236;277.504
407.224;0.312;291.328
411.28;0.256;308.736
414.764;0.184;330.752
418.376;0.312;344.576
424.04;0.26;382.976
428.66;0.22;392.192
434.764;0.204;401.408
438.836;0.272;404.992
442.2;0.264;406.016
447.808;0.208;423.424
451.368;0.256;423.936
459.136;0.268;434.688
463.872;0.236;456.704
467.508;0.328;460.8
472.228;0.22;477.184
474.932;0.204;485.376
478.484;0.252;494.08
482.164;0.376;513.024
487.452;0.288;553.472
493.144;0.188;558.08
498.012;0.368;586.24
502.596;0.28;597.504
507.812;0.316;600.576
511.448;0.332;600.576
515.048;0.3;600.576
518.792;0.244;600.576
522.36;0.268;600.576
528.28;0.22;609.28
531.428;0.244;617.472
537.068;0.24;619.52
542.104;0.236;619.52
547.464;0.36;620.032
553.072;0.408;624.128
557.604;0.432;624.64
564.072;0.268;624.64
567.668;0.296;625.152
571.236;0.264;625.152
578.62;0.284;625.152
582.184;0.26;625.664
588.072;0.288;629.248
591.692;0.32;637.952
595.564;0.268;655.872
601;0.336;679.936
605.172;0.272;683.008
610.752;0.28;692.224
614.396;0.344;695.808
617.668;0.268;698.368
621.236;0.268;699.392
625.188;0.252;704.512
629.352;0.264;714.752
632.848;0.196;715.776
636.44;0.292;717.824
639.996;0.252;719.872
644.56;0.264;721.408
649.544;0.384;723.968
653.156;0.312;730.112
656.68;0.224;739.84
661.668;0.288;743.936
665.18;0.208;743.936
668.784;0.296;744.448
673.328;0.344;744.448
676.936;0.308;744.448
681.788;0.352;744.448
688.348;0.36;745.984
694.208;0.352;754.176
699.916;0.208;757.248
704.868;0.352;758.784
710.828;0.36;762.368
716.248;0.22;762.368
719.792;0.244;762.368
723.884;0.292;776.192
730.068;0.284;782.848
733.232;0.264;782.848
742.248;0.416;783.36
751.328;0.268;783.872
760.824;0.296;784.896
763.748;0.424;784.896
766.78;0.532;784.896
