-2.13035;5.66851;0.623355;1.59119;0.122;-1.93653;4.6875;0.615647;-0.270671
-1.41597;6.36825;0.618303;-2.03944;0.124;-2.13035;5.66851;0.623355;1.59119
-0.481077;6.01334;0.622739;0.637117;0.124;-1.41597;6.36825;0.618303;-2.03944
0.492312;6.24238;0.615353;1.21152;0.124;-0.481077;6.01334;0.622739;0.637117
-2.28447;5.00438;0.63581;0.862697;0.064;-2.76501;4.12752;0.622018;-2.66854
-1.89447;3.63542;0.620044;2.23678;1.088;-2.76501;4.12752;0.622018;-2.66854
-3.71482;3.81744;0.580656;-2.23918;0.318;-2.76501;4.12752;0.622018;-2.66854
-1.5384;5.67022;0.629;-0.787685;0.064;-2.28447;5.00438;0.63581;0.862697
-1.99489;6.55995;0.632718;1.16211;0.064;-1.5384;5.67022;0.629;-0.787685
-2.64359;4.29723;0.591387;1.86068;0.005;-1.89447;3.63542;0.620044;2.23678
-2.66813;5.29671;0.570105;0.0377259;0.006;-2.64359;4.29723;0.591387;1.86068
-3.63879;4.20268;0.566288;1.60789;0.19;-2.64359;4.29723;0.591387;1.86068
-1.99615;6.03714;0.584458;2.92539;0.006;-2.66813;5.29671;0.570105;0.0377259
-4.59001;3.89591;0.533506;-0.52822;0.19;-3.63879;4.20268;0.566288;1.60789
-1.09526;6.47097;0.571359;2.73892;0.006;-1.99615;6.03714;0.584458;2.92539
-5.50441;4.30037;0.516385;-2.75097;0.19;-4.59001;3.89591;0.533506;-0.52822
-6.39988;3.85629;0.486015;-2.04353;0.382;-5.50441;4.30037;0.516385;-2.75097
-0.176579;6.07738;0.537945;1.91293;0.006;-1.09526;6.47097;0.571359;2.73892
0.746493;5.6932;0.556452;-0.654045;0.006;-0.176579;6.07738;0.537945;1.91293
1.63345;5.23146;0.567161;-1.90033;0.006;0.746493;5.6932;0.556452;-0.654045
2.04412;4.31968;0.567687;-3.1369;0.006;1.63345;5.23146;0.567161;-1.90033
1.89854;6.17671;0.37681;0.111229;0.006;1.63345;5.23146;0.567161;-1.90033
1.97361;4.8532;0.61761;2.56279;0.006;1.63345;5.23146;0.567161;-1.90033
2.39913;6.36779;0.559758;-0.00709625;0.006;1.89854;6.17671;0.37681;0.111229
1.42644;6.48076;0.389801;-1.89262;0.006;1.89854;6.17671;0.37681;0.111229
-2.64092;3.93605;0.659349;2.84339;0.03;-2.64359;4.29723;0.591387;1.86068
1.45622;6.01514;0.411933;2.32852;0.006;1.42644;6.48076;0.389801;-1.89262
0.122087;5.94991;0.72198;-1.58577;0.006;-0.176579;6.07738;0.537945;1.91293
2.26062;6.09415;0.662335;1.05572;0.161;2.39913;6.36779;0.559758;-0.00709625
1.21353;3.77042;0.475827;1.53263;0.006;2.04412;4.31968;0.567687;-3.1369
-3.95596;3.76736;0.642448;-0.960007;0.19;-3.63879;4.20268;0.566288;1.60789
1.39692;4.26868;0.634626;-2.39475;0.006;1.21353;3.77042;0.475827;1.53263
-4.43568;3.73453;0.402681;-2.20781;0.192;-4.59001;3.89591;0.533506;-0.52822
-6.06747;4.15677;0.672994;1.84925;3.274;-6.39988;3.85629;0.486015;-2.04353
