-10.4088;-9.61711;0.609795;0;0;1;0;-11.1224;-10.3056;0.738945;0
-9.89967;-8.75818;0.665149;0;0;2;0;-10.4088;-9.61711;0.609795;0
-10.33;-8.59499;0.752879;0;0;2.46853;0;-9.89967;-8.75818;0.665149;0
-11.2521;-8.21159;0.700682;0;0;3.46853;0;-10.33;-8.59499;0.752879;0
-12.1218;-10.2999;0.703924;0;0;1;0;-11.1224;-10.3056;0.738945;0
-12.8097;-10.0086;0.832367;0;0;1.75799;0;-12.1218;-10.2999;0.703924;0
-13.6679;-10.3922;0.491264;0;0;2.75799;0;-12.8097;-10.0086;0.832367;0
-11.9347;-8.1298;0.493905;0;0;4.18647;0;-11.2521;-8.21159;0.700682;0
-13.838;-11.3735;0.581866;0;0;3.75799;0;-13.6679;-10.3922;0.491264;0
-12.9343;-8.14769;0.517919;0;0;5.18647;0;-11.9347;-8.1298;0.493905;0
-13.8569;-10.4295;0.802058;0;0;3.12365;0;-13.6679;-10.3922;0.491264;0
-13.7238;-7.88657;0.641227;0;0;6.02717;0;-12.9343;-8.14769;0.517919;0
-10.8909;-10.3833;0.802735;0;0;0.252472;0;-11.1224;-10.3056;0.738945;0
-14.0821;-6.9578;0.546274;0;0;7.02717;0;-13.7238;-7.88657;0.641227;0
-13.5325;-10.1342;0.568609;0;0;3.05946;0;-13.6679;-10.3922;0.491264;0
-13.9273;-10.2905;0.618967;0;0;3.3641;0;-13.8569;-10.4295;0.802058;0
-10.7411;-9.97092;0.802685;0;0;0.691222;0;-10.8909;-10.3833;0.802735;0
-9.86742;-8.84524;0.74757;0;0;2.12415;0;-9.89967;-8.75818;0.665149;0
-9.85625;-9.3589;0.560545;0;0;2.67091;0;-9.86742;-8.84524;0.74757;0
-11.365;-10.2941;0.963333;0;0;0.330599;0;-11.1224;-10.3056;0.738945;0
-11.6395;-8.14426;0.635871;0;0;4.51434;0;-11.9347;-8.1298;0.493905;0
-11.9324;-7.98579;0.744607;0;0;4.4756;0;-11.9347;-8.1298;0.493905;0
-11.8402;-8.2938;0.673876;0;0;4.76744;0;-11.6395;-8.14426;0.635871;0
-14.1523;-11.1606;0.753494;0;0;4.17458;0;-13.838;-11.3735;0.581866;0
-13.6372;-6.06891;0.655424;0;0;8.02717;0;-14.0821;-6.9578;0.546274;0
-13.958;-11.0763;0.67207;0;0;4.4015;0;-14.1523;-11.1606;0.753494;0
-13.7634;-6.64068;0.871212;0;0;7.5819;0;-14.0821;-6.9578;0.546274;0
-11.989;-10.2092;0.820965;0;0;1.19889;0;-12.1218;-10.2999;0.703924;0
-12.6437;-5.99401;0.741539;0;0;9.02717;0;-13.6372;-6.06891;0.655424;0
-13.8953;-10.6936;0.881748;0;0;3.40217;0;-13.8569;-10.4295;0.802058;0
-13.4996;-12.2701;0.867276;0;0;4.75799;0;-13.838;-11.3735;0.581866;0
-14.077;-6.51826;0.468174;0;0;7.47362;0;-14.0821;-6.9578;0.546274;0
-12.253;-6.13736;0.930576;0.959931;0.216;9.48425;0.0227746;-12.6437;-5.99401;0.741539;0
-10.3786;-10.386;0.641614;0;0;0.78945;0;-10.8909;-10.3833;0.802735;0
-13.1303;-6.14789;0.68584;0;0;9.54054;0;-12.6437;-5.99401;0.741539;0
-11.2865;-6.04448;0.691576;0;0;10.4842;0;-12.253;-6.13736;0.930576;0.959931
-10.2973;-6.02824;0.837444;0;0;11.4842;0;-11.2865;-6.04448;0.691576;0
-10.2218;-10.141;0.903552;0;0;1.18095;0;-10.3786;-10.386;0.641614;0
-9.34023;-6.06102;0.54943;0;0;12.4842;0;-10.2973;-6.02824;0.837444;0
-13.7804;-10.7035;0.380722;0;0;3.10693;0;-13.6679;-10.3922;0.491264;0
-14.1108;-6.56894;0.841436;0;0;7.93793;0;-13.7634;-6.64068;0.871212;0
-8.51737;-5.8005;0.429751;0;0;13.3556;0;-9.34023;-6.06102;0.54943;0
-7.61431;-6.05662;0.774551;0;0;14.3556;0;-8.51737;-5.8005;0.429751;0
-12.764;-7.92437;0.943248;0;0;5.69616;0;-12.9343;-8.14769;0.517919;0
-14.0076;-11.3805;0.486168;0;0;3.95288;0;-13.838;-11.3735;0.581866;0
-13.7101;-10.3229;0.773937;0;0;3.30725;0;-13.8569;-10.4295;0.802058;0
-10.1868;-8.29907;0.887882;0;0;2.82393;0;-10.33;-8.59499;0.752879;0
-12.5651;-12.3554;0.521751;0;0;5.75799;0;-13.4996;-12.2701;0.867276;0
-12.2171;-7.99924;0.741131;0;0;4.76059;0;-11.9324;-7.98579;0.744607;0
-14.2824;-11.9545;0.847147;0;0;4.68452;0;-14.0076;-11.3805;0.486168;0
-10.9499;-5.95873;0.732621;0;0;10.834;0;-11.2865;-6.04448;0.691576;0
