-8.71911;-6.30115;0.607315;1.04915;0;-9.71886;-6.27965;0.601283;-2.35528
-7.74716;-6.06601;0.612744;2.4596;0;-8.71911;-6.30115;0.607315;1.04915
-6.86514;-6.5368;0.592568;2.97008;0;-7.74716;-6.06601;0.612744;2.4596
-5.86522;-6.52646;0.58523;-0.938236;0;-6.86514;-6.5368;0.592568;2.97008
-5.66661;-7.50368;0.510374;1.53765;0;-5.86522;-6.52646;0.58523;-0.938236
-10.6607;-6.60198;0.50632;0.614505;0;-9.71886;-6.27965;0.601283;-2.35528
-9.42607;-6.41027;0.533023;1.90806;0.111292;-9.71886;-6.27965;0.601283;-2.35528
-9.44394;-5.65243;0.689513;0.490132;0;-9.80522;-5.92583;0.616444;-0.891784
-9.00562;-6.54131;0.70773;-0.203051;0;-8.71911;-6.30115;0.607315;1.04915
-6.32638;-8.25416;0.548743;-2.98039;0;-5.66661;-7.50368;0.510374;1.53765
-10.3822;-5.71881;0.491527;2.72982;0.350484;-9.85094;-5.68236;0.420249;1.99681
