-0.0103519;-0.0327659;0.84303;0.000345001
-0.00961049;-0.0337775;0.843392;0.000174838
-0.009331;-0.0343497;0.8432;8.44902e-05
-0.00913817;-0.034615;0.842577;0.000220163
-0.00731819;-0.0354086;0.842637;0.000278852
-0.00684768;-0.0353189;0.842592;0.000129068
-0.0035826;-0.0357107;0.843353;0.000179852
-0.00238353;-0.035438;0.843028;0.000220351
-0.000494947;-0.0352767;0.842604;7.41332e-05
-4.79199e-05;-0.034767;0.842764;5.86359e-05
0.00109903;-0.0352758;0.844443;0.000194784
0.00146728;-0.0349316;0.845655;8.14428e-05
0.0028346;-0.0358891;0.847353;0.000133304
0.003074;-0.0358738;0.847863;0.000294414
0.00359798;-0.0365939;0.847884;0.000249236
0.0036061;-0.0368956;0.847573;0.000228995
0.00310368;-0.0380464;0.846909;5.07376e-05
0.00305416;-0.038574;0.84641;6.9406e-06
0.00293771;-0.0389398;0.846012;0.000111276
0.00276153;-0.0391684;0.845663;9.88444e-05
0.00253866;-0.0392925;0.845433;0.000148809
0.00236916;-0.0401517;0.8457;0.000160432
0.00230407;-0.0433067;0.850381;7.77649e-05
0.00279036;-0.0440974;0.852939;-6.11223e-05
0.00349711;-0.0445146;0.853619;-3.07896e-05
0.00389474;-0.0445102;0.854193;-4.70859e-05
0.00387575;-0.044757;0.854197;9.71434e-05
0.00346586;-0.044616;0.853755;0.000110686
0.00321177;-0.0451002;0.852085;0.00133646
0.00291238;-0.0447309;0.850798;0.00579444
0.00470072;-0.045607;0.853349;0.0396435
0.00515052;-0.0454194;0.853477;0.0595445
0.00723589;-0.0451173;0.852993;0.145288
0.00808637;-0.0443827;0.853211;0.206345
0.00977618;-0.0453037;0.853681;0.241885
0.0110282;-0.046524;0.854539;0.309324
0.0126021;-0.0482875;0.855756;0.335708
0.014829;-0.0514495;0.857781;0.40016
0.0154961;-0.0523521;0.858237;0.417143
0.0165602;-0.054332;0.859035;0.464362
0.0177108;-0.0562212;0.859979;0.494441
0.01795;-0.0571738;0.860564;0.508544
0.0167703;-0.0592489;0.864137;0.540021
0.016464;-0.0595674;0.864803;0.548162
0.0153343;-0.0597509;0.86898;0.592442
0.0148327;-0.0597658;0.869991;0.62165
0.0136364;-0.0600944;0.870894;0.668352
0.00839512;-0.0586183;0.872072;0.736085
0.00494225;-0.0585672;0.8731;0.785478
-0.00599759;-0.0591552;0.873503;0.928296
-0.0208336;-0.0639047;0.873029;1.06994
-0.0296933;-0.0668976;0.871765;1.1501
-0.0425583;-0.0754424;0.869718;1.23703
-0.0650665;-0.0844714;0.868909;1.31402
-0.0730624;-0.0901593;0.868735;1.35181
-0.0906666;-0.096003;0.870466;1.38631
-0.104309;-0.103859;0.870722;1.40949
-0.118301;-0.105765;0.870922;1.42006
-0.139071;-0.111902;0.870204;1.43515
-0.154248;-0.113422;0.870374;1.43921
-0.176192;-0.119158;0.870044;1.44438
-0.193418;-0.120185;0.87036;1.44552
-0.21773;-0.124574;0.869741;1.44673
-0.244592;-0.125557;0.87042;1.44689
-0.273477;-0.127876;0.871374;1.4551
-0.290026;-0.127337;0.872045;1.4814
-0.307506;-0.127007;0.872052;1.53614
-0.334711;-0.123617;0.872459;1.60706
-0.352021;-0.119949;0.872648;1.69564
-0.379148;-0.113651;0.871644;1.79428
-0.391514;-0.108442;0.871802;1.85313
-0.421447;-0.0947629;0.872983;2.02711
-0.437102;-0.0817071;0.872807;2.15263
-0.455106;-0.0737742;0.873916;2.22209
-0.47436;-0.0562338;0.876229;2.385
-0.495272;-0.0436792;0.876941;2.50192
-0.503296;-0.0316142;0.877601;2.60788
-0.517167;-0.02333;0.878405;2.65948
-0.526664;-0.00977886;0.878897;2.77657
-0.540552;-0.000106192;0.87838;2.84603
-0.545007;0.011297;0.877668;2.91333
-0.548819;0.0158858;0.878019;2.95021
-0.543882;0.0215223;0.878349;2.98869
-0.548215;0.0236181;0.879059;3.00846
-0.541735;0.0275802;0.88045;3.06064
-0.539923;0.0268948;0.881065;3.08672
-0.532485;0.0264152;0.881467;3.10572
-0.520003;0.0198545;0.882642;-3.09996
-0.51394;0.0182918;0.88262;-3.07581
-0.50294;0.0112428;0.882982;-3.01057
-0.478696;0.00231638;0.884187;-2.90857
