0.130854;-0.0749853;1.37398;-0.0049051
0.142843;-0.046158;1.36745;-0.0799051
0.154832;-0.0173307;1.36091;-0.154905
0.166822;0.0114966;1.35438;-0.229905
0.178811;0.0403239;1.34784;-0.304905
0.1908;0.0691511;1.34131;-0.379905
0.202789;0.0979784;1.33478;-0.454905
0.214778;0.126806;1.32824;-0.529905
0.226768;0.155633;1.32171;-0.604905
0.238757;0.18446;1.31518;-0.679905
0.250746;0.213288;1.30864;-0.754905
0.262735;0.242115;1.30211;-0.829905
0.274725;0.270942;1.29557;-0.904905
0.286714;0.299769;1.28904;-0.979905
0.298703;0.328597;1.28251;-1.05491
0.310692;0.357424;1.27597;-1.12991
0.322681;0.386251;1.26944;-1.20491
0.334671;0.415078;1.26291;-1.27991
0.34666;0.443906;1.25637;-1.35491
0.358649;0.472733;1.24984;-1.42991
0.370638;0.50156;1.2433;-1.50491
0.382627;0.530388;1.23677;-1.57991
0.394617;0.559215;1.23024;-1.65491
0.406606;0.588042;1.2237;-1.72991
0.418595;0.616869;1.21717;-1.80491
0.430584;0.645697;1.21064;-1.87991
0.442573;0.674524;1.2041;-1.95491
0.454563;0.703351;1.19757;-2.02991
0.466552;0.732179;1.19103;-2.10491
0.478541;0.761006;1.1845;-2.17991
0.49053;0.789833;1.17797;-2.25491
0.502519;0.81866;1.17143;-2.32991
0.715174;0.659651;1.20401;-2.36071
0.719927;0.617078;1.18262;-2.43571
0.724681;0.574506;1.16122;-2.51071
0.729434;0.531933;1.13982;-2.58571
0.734187;0.48936;1.11842;-2.66071
0.73894;0.446788;1.09702;-2.73571
0.743693;0.404215;1.07563;-2.81071
0.748446;0.361642;1.05423;-2.88571
0.7532;0.31907;1.03283;-2.96071
0.757953;0.276497;1.01143;-3.03571
0.762706;0.233924;0.990036;-3.11071
0.767459;0.191352;0.968639;3.09748
0.772212;0.148779;0.947241;3.02248
0.776965;0.106206;0.925843;2.94748
0.781719;0.0636336;0.904445;2.87248
0.786472;0.0210609;0.883048;2.79748
0.791225;-0.0215117;0.86165;2.72248
0.795978;-0.0640844;0.840252;2.64748
0.800731;-0.106657;0.818855;2.57248
0.805485;-0.14923;0.797457;2.49748
0.810238;-0.191802;0.776059;2.42248
0.941861;-0.195307;0.855047;2.3931
0.993433;-0.225406;0.83404;2.4681
1.045;-0.255505;0.813033;2.5431
1.09658;-0.285605;0.792025;2.6181
1.14815;-0.315704;0.771018;2.6931
1.19972;-0.345803;0.75001;2.7681
1.25129;-0.375902;0.729003;2.8431
1.30286;-0.406002;0.707995;2.9181
1.35444;-0.436101;0.686988;2.9931
1.40601;-0.4662;0.665981;3.0681
1.45758;-0.496299;0.644973;-3.14009
1.50915;-0.526398;0.623966;-3.06509
1.56072;-0.556498;0.602958;-2.99009
1.6123;-0.586597;0.581951;-2.91509
1.66387;-0.616696;0.560943;-2.84009
1.71544;-0.646795;0.539936;-2.76509
1.51598;-0.630848;0.63352;-2.76477
1.5883;-0.584985;0.626507;-2.68977
1.66063;-0.539122;0.619493;-2.61477
1.73295;-0.493259;0.612479;-2.53977
1.80528;-0.447396;0.605466;-2.46477
