-1.51139;14.0636;0.489569;0;0;1;0;-1.87424;14.9783;0.667556;-0.226495
-0.527874;13.9023;0.571264;0;0;2;0;-1.51139;14.0636;0.489569;0
0.455223;14.0854;0.572505;0;0;3;0;-0.527874;13.9023;0.571264;0
-1.35697;14.2464;0.56888;0;0;1.25208;0;-1.51139;14.0636;0.489569;0
1.42051;14.3338;0.653424;0;0;4;0;0.455223;14.0854;0.572505;0
1.93931;13.479;0.638997;0;0;5;0;1.42051;14.3338;0.653424;0
1.74885;14.4264;0.797909;0.436332;0.104;4.37048;0.023796;1.42051;14.3338;0.653424;0
-1.44041;14.6463;0.712305;0;0;1.68506;0;-1.35697;14.2464;0.56888;0
-0.86575;14.2827;0.740328;0;0;1.77362;0;-1.35697;14.2464;0.56888;0
-0.2565;13.9471;0.723362;0;0;2.31429;0;-0.527874;13.9023;0.571264;0
0.776296;14.2372;0.690596;0;0;3.37425;0;0.455223;14.0854;0.572505;0
-1.90331;14.2203;0.965251;0;0;1.63593;0;-1.51139;14.0636;0.489569;0
1.48517;13.7929;0.622611;0;0;4.54555;0;1.42051;14.3338;0.653424;0
2.18194;12.5089;0.640132;0;0;6;0;1.93931;13.479;0.638997;0
1.30813;12.0872;0.397904;0;0;7;0;2.18194;12.5089;0.640132;0
0.51068;11.4978;0.526995;0;0;8;0;1.30813;12.0872;0.397904;0
0.100303;14.2833;0.514639;0;0;3.41047;0;0.455223;14.0854;0.572505;0
-0.00486862;10.6457;0.617253;0;0;9;0;0.51068;11.4978;0.526995;0
0.0851658;13.9869;0.911787;0;0;2.70649;0;-0.2565;13.9471;0.723362;0
0.0133004;11.0587;0.974958;0;0;9.54665;0;-0.00486862;10.6457;0.617253;0
-1.72674;15.7197;0.545427;-0.610865;0.064;0.765713;0.0835823;-1.87424;14.9783;0.667556;-0.226495
-0.940735;16.3316;0.633422;-0.785398;1.456;1.76571;0.824596;-1.72674;15.7197;0.545427;-0.610865
