0;0;0
43.028;0.144;651.264
45.836;0.108;655.36
47.764;0.128;671.744
49.212;0.136;688.128
53.772;0.528;737.28
55.232;0.152;745.472
56.504;0.164;753.664
57.588;0.16;753.664
61.84;0.34;761.856
65.088;0.148;774.144
67.752;0.164;774.144
72.04;0.128;806.912
75.508;0.168;815.104
76.944;0.136;815.104
81.244;0.164;831.488
82.508;0.164;835.584
86.464;0.548;901.12
89.028;0.356;901.12
92.432;0.304;901.12
94.732;0.288;901.12
96.08;0.248;901.12
100.484;0.204;905.216
102.664;0.18;905.216
104.656;0.184;909.312
108.04;0.18;909.312
111.64;0.188;913.408
112.912;0.172;913.408
115.328;0.204;917.504
116.536;0.208;933.888
121.192;0.744;970.752
124.876;0.38;970.752
127.516;0.34;974.848
129.928;0.308;974.848
134.204;0.26;974.848
138.616;0.212;974.848
140;0.184;974.848
141.252;0.152;974.848
144.576;0.172;974.848
145.768;0.184;974.848
150.816;1.044;974.848
152.3;0.384;974.848
155.56;0.352;978.944
157.084;0.324;978.944
158.46;0.272;978.944
162.832;0.252;978.944
167.34;0.252;978.944
170.052;0.208;983.04
171.9;0.228;983.04
173.228;0.212;983.04
177.996;0.656;1040.38
179.436;0.34;1040.38
183.624;0.288;1040.38
187.172;0.244;1044.48
191.624;0.204;1044.48
194.42;0.164;1044.48
195.74;0.18;1044.48
198.796;0.156;1044.48
200.068;0.168;1044.48
203.928;0.16;1048.58
206.728;0.16;1048.58
212.296;1.544;1105.92
216.208;0.6;1118.21
220.272;0.54;1118.21
223.208;0.532;1118.21
225.352;0.544;1118.21
226.952;0.476;1118.21
230.316;0.424;1118.21
233.592;0.34;1122.3
235.096;0.3;1122.3
238.836;0.236;1122.3
242.152;0.216;1122.3
243.476;0.22;1122.3
247.436;0.192;1122.3
248.76;0.184;1122.3
249.992;0.232;1122.3
251.788;0.692;1122.3
254.7;1.212;1159.17
257.4;0.6;1159.17
258.984;0.484;1159.17
260.752;0.464;1159.17
263.3;0.412;1159.17
267.144;0.336;1159.17
268.74;0.296;1159.17
271.484;0.24;1159.17
273.296;0.204;1159.17
276.196;0.196;1159.17
277.204;0.208;1159.17
280.22;0.996;1159.17
281.536;0.216;1159.17
282.856;0.22;1159.17
284.168;0.208;1159.17
287.12;0.204;1179.65
292.588;1.96;1269.76
294.464;0.672;1269.76
297.584;0.62;1269.76
300.66;0.576;1269.76
302.552;0.592;1269.76
304.336;0.484;1269.76
306.896;0.46;1269.76
309.668;0.424;1269.76
312.952;0.376;1269.76
316.9;0.32;1269.76
319.776;0.276;1269.76
324.132;0.228;1269.76
325.928;0.188;1269.76
327.896;0.152;1269.76
329.904;0.16;1269.76
330.956;0.152;1269.76
334.248;0.288;1269.76
337.5;0.152;1269.76
341.168;0.168;1269.76
344.264;0.172;1273.86
346.12;0.348;1277.95
349.8;0.872;1277.95
353.676;0.156;1277.95
355.472;0.696;1277.95
356.776;0.192;1277.95
360.452;0.172;1277.95
361.86;0.408;1277.95
364.456;2.184;1290.24
367.372;0.964;1310.72
370.128;0.956;1310.72
373.236;0.904;1310.72
378;0.86;1310.72
380.38;0.88;1310.72
382.276;0.792;1310.72
385.296;0.82;1310.72
389.648;0.736;1310.72
392.184;0.736;1310.72
396.268;0.684;1310.72
399.048;0.648;1310.72
403.056;0.596;1310.72
404.704;0.548;1310.72
408.5;0.496;1310.72
411.36;0.432;1310.72
412.844;0.38;1310.72
414.4;0.332;1310.72
415.792;0.292;1310.72
417.016;0.12;1310.72
418.312;0.196;1310.72
421.068;0.156;1310.72
423.628;0.156;1310.72
424.88;0.132;1314.82
426.62;0.14;1314.82
429.232;0.156;1314.82
430.5;0.164;1314.82
434.68;1.276;1314.82
438.2;1.784;1339.39
443.476;1.664;1351.68
446.272;0.696;1351.68
448.244;0.668;1351.68
449.952;0.608;1351.68
451.616;0.544;1351.68
454.248;0.512;1351.68
458.644;0.496;1351.68
461.52;0.444;1351.68
464.104;0.376;1351.68
467.348;0.34;1351.68
469.26;0.308;1351.68
472.22;0.256;1351.68
476.068;0.216;1351.68
477.856;0.184;1351.68
479.14;0.18;1351.68
481.82;0.18;1351.68
483.04;0.22;1351.68
486.732;0.192;1351.68
489.088;0.156;1355.78
490.38;0.192;1355.78
493.464;0.284;1355.78
496.708;0.536;1355.78
499.416;0.108;1380.35
500.64;0.116;1400.83
503.268;0.12;1404.93
504.512;0.104;1421.31
506.42;0.108;1433.6
509.024;0.1;1433.6
511.856;0.112;1470.46
515.1;0.132;1486.85
516.356;0.112;1486.85
517.488;0.132;1503.23
520.932;1.524;1515.52
525.504;1.368;1527.81
529.876;0.448;1527.81
531.44;0.464;1531.9
534.72;0.46;1531.9
536.248;0.428;1531.9
539.676;0.42;1531.9
541.3;0.388;1536
545.172;0.364;1540.1
548.768;0.348;1540.1
550.512;0.34;1540.1
552.436;0.32;1540.1
553.84;0.304;1540.1
558.136;0.296;1540.1
560.904;0.268;1540.1
562.244;0.24;1540.1
566.668;0.22;1540.1
569.684;0.204;1540.1
571.872;0.184;1540.1
574.136;0.148;1540.1
575.56;0.12;1544.19
579.88;0.116;1544.19
583.288;0.108;1544.19
585.8;0.112;1544.19
588.208;0.108;1544.19
589.016;0.108;1544.19
589.944;0.2;1544.19
592.716;0.132;1544.19
593.944;0.124;1544.19
597.252;0.104;1544.19
598.456;0.104;1544.19
599.696;0.104;1544.19
600.9;0.104;1544.19
602.808;0.108;1556.48
606.54;0.12;1556.48
609.16;0.512;1617.92
610.088;0.124;1617.92
611.636;0.348;1622.02
613.1;0.164;1630.21
614.388;0.144;1662.98
618.128;0.136;1662.98
621.74;0.112;1667.07
623.632;0.092;1667.07
624.832;0.084;1667.07
628.036;0.096;1667.07
629.244;0.108;1667.07
631.108;0.36;1667.07
632.436;0.184;1667.07
634.4;0.156;1667.07
635.664;0.156;1667.07
637.784;0.12;1667.07
639.012;0.1;1667.07
641.116;0.104;1667.07
644.356;0.1;1667.07
646.452;0.196;1667.07
650.204;0.112;1667.07
651.412;0.104;1667.07
653.124;0.112;1679.36
655.788;0.212;1712.13
657.204;0.112;1712.13
660.532;0.108;1724.42
664.892;0.36;1736.7
667.72;0.128;1761.28
669.856;0.1;1761.28
673.692;0.336;1765.38
674.916;0.124;1769.47
679.224;0.108;1773.57
682.38;0.132;1794.05
