12.8906;-8.16;0.676705;0;0;1;0;11.8932;-8.22905;0.654413;3.13183
13.6505;-7.51021;0.660767;0;0;2;0;12.8906;-8.16;0.676705;0
12.5613;-8.19412;0.540384;0;0;1.35807;0;12.8906;-8.16;0.676705;0
13.4804;-6.52499;0.681204;0;0;3;0;13.6505;-7.51021;0.660767;0
12.7061;-5.8925;0.70098;0;0;4;0;13.4804;-6.52499;0.681204;0
13.4822;-7.98923;0.801476;0;0;2.52687;0;13.6505;-7.51021;0.660767;0
10.9033;-8.27526;0.520362;0;0;1;0;11.8932;-8.22905;0.654413;3.13183
13.6669;-6.94441;0.922874;0;0;3.51872;0;13.4804;-6.52499;0.681204;0
12.3556;-4.98619;0.464877;0;0;5;0;12.7061;-5.8925;0.70098;0
12.9817;-4.21451;0.576616;0;0;6;0;12.3556;-4.98619;0.464877;0
13.644;-6.97344;0.835726;0;0;3.61338;0;13.6669;-6.94441;0.922874;0
13.0781;-4.24235;0.799519;0;0;6.24444;0;12.9817;-4.21451;0.576616;0
12.7305;-8.2121;0.750888;0;0;1.18398;0;12.8906;-8.16;0.676705;0
13.7413;-6.07691;0.608454;0;0;3.5236;0;13.4804;-6.52499;0.681204;0
13.9776;-6.08625;0.750353;0;0;3.79939;0;13.7413;-6.07691;0.608454;0
14.1531;-7.61581;0.930122;0;0;2.57985;0;13.6505;-7.51021;0.660767;0
12.0578;-5.40826;0.933149;0;0;5.69721;0;12.3556;-4.98619;0.464877;0
9.98671;-7.88547;0.431675;-3.14159;0.4;2;0.2;10.9033;-8.27526;0.520362;0
