0;0;0
20.396;0.192;696.32
24.78;0.184;708.608
28.156;0.272;720.896
30.912;0.156;720.896
34.108;0.196;765.952
37.524;0.216;774.144
41.84;0.216;839.68
44.072;0.232;843.776
48.404;0.232;872.448
51.828;0.216;884.736
54.196;0.268;921.6
58.512;0.212;958.464
60.78;0.168;987.136
64.192;0.208;1003.52
67.712;0.22;1073.15
74.524;0.2;1134.59
77.712;0.184;1155.07
81.596;0.18;1155.07
89.624;0.22;1183.74
95.86;0.236;1183.74
99.212;0.152;1224.7
101.388;0.176;1236.99
104.312;0.124;1236.99
109.752;0.14;1265.66
112.032;0.18;1298.43
120.316;0.256;1318.91
124.824;0.208;1339.39
128.064;0.236;1372.16
130.332;0.168;1376.26
133.52;0.188;1376.26
138.376;0.156;1396.74
142.664;0.188;1441.79
145.764;0.3;1458.18
150.884;0.22;1523.71
157.912;0.808;1548.29
164.556;0.244;1564.67
167.212;0.156;1589.25
170.36;0.14;1601.54
172.272;0.304;1617.92
174.768;0.396;1642.5
177.572;0.2;1646.59
185.504;0.228;1658.88
187.764;0.26;1683.46
191.236;0.172;1691.65
196.98;0.144;1740.8
201.468;0.784;1761.28
204.672;0.204;1777.66
208.464;0.192;1826.82
212.268;0.3;1880.06
215.456;0.188;1896.45
218.58;0.224;1921.02
222.8;0.42;1957.89
226.756;1.156;1990.66
229.572;0.216;2007.04
231.892;0.22;2015.23
234.112;0.22;2023.42
239.984;0.272;2072.58
249.808;0.188;2113.54
253.04;0.232;2113.54
257.2;0.16;2121.73
259.572;0.272;2150.4
261.704;0.132;2162.69
264.064;0.26;2179.07
266.416;0.252;2179.07
268.804;0.288;2195.46
271.64;0.736;2215.94
279.328;0.188;2240.51
281.604;0.176;2252.8
285.42;0.116;2273.28
293.948;0.116;2301.95
300.612;0.252;2310.14
306.284;1.272;2334.72
310.78;1.296;2338.82
316.728;3.648;2338.82
418.64;0.208;2375.68
425.376;0.536;2387.97
427.62;0.24;2400.26
430.012;0.292;2400.26
432.044;0.632;2400.26
437.672;0.228;2437.12
441.1;0.228;2457.6
445.324;0.22;2514.94
449.632;0.308;2592.77
453.804;0.172;2609.15
457.02;0.208;2629.63
461.388;0.268;2633.73
466.756;0.268;2686.98
