0;0;0
42.312;0.224;311.296
46.3;0.284;311.296
51.948;0.244;372.736
54.88;0.228;389.12
60.204;0.224;393.216
64.948;0.244;393.216
71.204;0.24;471.04
75.28;0.276;487.424
78.532;0.232;491.52
82.348;0.316;520.192
85.548;0.252;532.48
89.524;0.24;532.48
95.276;0.248;536.576
98.212;0.236;536.576
104.532;2.908;614.4
111.204;0.468;614.4
114.292;0.388;614.4
118.064;0.372;614.4
124.296;0.324;614.4
130.24;0.24;618.496
135.576;0.224;626.688
139.232;0.248;638.976
142.18;0.232;638.976
145.024;0.228;647.168
148.472;0.348;737.28
151.52;0.348;745.472
155.544;0.624;786.432
163.912;2.444;847.872
168.188;0.348;847.872
171.108;0.312;847.872
175.108;0.3;847.872
181.192;0.48;892.928
184.22;0.328;905.216
188.088;0.264;925.696
192.056;0.264;933.888
198.188;0.328;974.848
202.048;0.248;1019.9
206.792;0.244;1032.19
211.98;1.076;1044.48
214.972;0.288;1056.77
219.872;0.3;1077.25
223.456;0.384;1085.44
230.752;1.288;1130.5
234;0.528;1130.5
239.856;0.348;1130.5
244.44;0.384;1130.5
249.364;0.52;1142.78
253.452;0.784;1155.07
257.168;0.316;1155.07
263.264;0.296;1155.07
267.572;0.708;1159.17
273.764;0.272;1163.26
277.62;0.256;1167.36
283.924;0.284;1167.36
290.288;0.256;1175.55
296.28;0.292;1179.65
299.996;0.316;1200.13
303.044;0.344;1200.13
309.648;0.796;1265.66
312.588;0.236;1269.76
316.548;0.252;1269.76
322.6;0.244;1269.76
326.84;0.24;1269.76
330.864;0.324;1306.62
337.044;0.26;1310.72
341.62;0.276;1310.72
348.32;3.992;1310.72
351.396;0.256;1343.49
354.356;0.232;1343.49
357.34;0.28;1343.49
363.032;0.488;1417.22
368.104;0.272;1441.79
373.956;0.248;1441.79
378.208;0.244;1490.94
384.076;0.268;1490.94
389.56;0.256;1499.14
394.328;2.036;1507.33
399.288;0.46;1507.33
405.72;0.432;1519.62
411.408;0.388;1519.62
418.676;1.264;1519.62
423.532;0.236;1519.62
427.968;0.236;1519.62
433.18;0.208;1519.62
437.844;0.264;1519.62
443.596;0.244;1560.58
448.94;0.24;1576.96
453.908;0.26;1576.96
459.384;0.244;1576.96
465.624;0.236;1581.06
472.336;1.384;1601.54
477.668;0.208;1601.54
483.816;0.244;1642.5
488.368;0.92;1662.98
493.556;2.488;1675.26
498.964;0.664;1687.55
502.064;0.252;1695.74
507.948;3.144;1699.84
510.88;0.228;1708.03
515.62;0.228;1720.32
522.008;0.372;1777.66
526.072;0.444;1777.66
530.548;1.748;1785.86
535.032;0.244;1814.53
540.676;0.296;1822.72
546.652;0.264;1822.72
552.088;1.236;1822.72
555.744;0.248;1822.72
571.108;0.268;1839.1
574.584;0.272;1839.1
580.96;0.264;1843.2
586.696;0.232;1863.68
612.048;0.392;1863.68
617.1;0.248;1863.68
622.372;0.24;1863.68
625.956;0.28;1867.78
630.188;0.224;1892.35
640.616;0.496;1904.64
644.46;0.244;1904.64
659.748;1.124;1916.93
685.42;5.572;1916.93
695.12;0.376;1916.93
715.456;0.328;1916.93
721.996;0.296;1916.93
732.772;0.644;1916.93
737.72;0.24;1916.93
741.724;0.256;1916.93
747.076;0.244;1916.93
753.448;0.26;1916.93
759.792;0.228;1929.22
762.744;0.248;1945.6
765.932;0.472;1957.89
772.66;3.628;1957.89
778.072;0.264;1957.89
782.548;0.248;1957.89
793.544;8.556;1957.89
796.5;0.256;1957.89
801.776;1.972;1978.37
807.744;0.268;1982.46
810.792;0.248;1982.46
816.868;0.244;2043.9
819.816;0.248;2043.9
823.784;0.26;2043.9
830.156;0.264;2043.9
