3.86249;-11.8884;0.583771;-2.7658;0;2.8627;-11.8908;0.563672;-2.60372
4.84257;-11.6914;0.608328;-1.67246;0;3.86249;-11.8884;0.583771;-2.7658
5.83734;-11.5902;0.621884;1.54065;0.206;4.84257;-11.6914;0.608328;-1.67246
2.69715;-10.9031;0.889763;-1.80765;0;2.40748;-11.8602;0.894132;0.947026
2.53586;-9.91636;0.87282;-2.42109;0;2.69715;-10.9031;0.889763;-1.80765
2.97227;-12.5787;0.756968;1.74656;0.011;2.40748;-11.8602;0.894132;0.947026
3.95613;-12.4078;0.704083;-0.0834227;0.011;2.97227;-12.5787;0.756968;1.74656
4.95355;-12.3444;0.670254;1.73497;0.132;3.95613;-12.4078;0.704083;-0.0834227
5.86786;-11.9394;0.669719;1.5121;0.309;4.95355;-12.3444;0.670254;1.73497
6.86215;-12.0439;0.647866;-2.59074;0.309;5.86786;-11.9394;0.669719;1.5121
2.18685;-10.8961;0.68029;0.368847;1.131;2.69715;-10.9031;0.889763;-1.80765
