0;0;0
25.136;0.136;684.032
30.18;0.144;704.512
32.42;0.14;704.512
34.676;0.156;704.512
38.324;0.148;729.088
40.632;0.208;745.472
44.396;0.16;765.952
47.16;0.264;778.24
52.524;0.464;827.392
56.096;0.172;843.776
60.9;0.304;880.64
63.72;0.22;897.024
67.076;0.552;933.888
70.284;0.208;962.56
73.424;0.24;1024
77.52;0.096;1036.29
83.08;0.16;1056.77
85.584;0.204;1064.96
87.756;0.172;1064.96
92.104;0.144;1114.11
95.284;0.18;1159.17
98.812;0.324;1191.94
108.892;0.18;1245.18
112.46;0.164;1269.76
118.536;0.676;1363.97
125.748;0.112;1388.54
127.9;0.152;1400.83
130.468;0.264;1413.12
134.7;0.128;1466.37
139.236;0.136;1478.66
145.692;0.152;1527.81
153.32;0.216;1536
158.16;0.136;1581.06
161.624;0.164;1601.54
164.884;0.26;1613.82
166.888;0.004;1626.11
169.892;0.204;1667.07
178.208;0.116;1671.17
180.98;0.172;1679.36
184.836;0.356;1728.51
190.916;0.18;1765.38
195.432;0.216;1802.24
200.652;0.116;1839.1
202.864;0.212;1871.87
209.056;0.188;1908.74
213.292;0.136;1990.66
216.068;0.176;2023.42
218.728;0.156;2093.06
223.608;0.18;2174.98
226.972;0.164;2174.98
230.896;0.924;2187.26
232.324;0.224;2187.26
235.132;0.708;2191.36
246.604;0.372;2215.94
250.332;0.728;2215.94
252.604;0.672;2215.94
264.604;0.4;2224.13
266.804;0.2;2240.51
269.012;0.208;2256.9
274.608;0.176;2256.9
276.792;0.184;2256.9
279.344;0.452;2285.57
281.628;0.18;2306.05
286.388;0.16;2371.58
288.716;0.228;2379.78
290.996;0.18;2404.35
295.576;0.18;2424.83
304.016;0.14;2465.79
306.3;0.184;2482.18
310.708;0.204;2560
313.028;0.22;2564.1
315.36;0.228;2564.1
317.64;0.18;2580.48
319.144;0.204;2592.77
321.628;0.184;2613.25
323.948;0.216;2613.25
326.436;0.388;2633.73
332.164;0.224;2637.82
337.82;2.856;2637.82
348.056;0.232;2650.11
352.696;2.54;2654.21
442.54;0.244;2674.69
446.428;0.888;2674.69
449.8;0.172;2686.98
452.328;0.228;2711.55
461.116;0.28;2760.7
467.26;0.144;2772.99
470.556;0.296;2826.24
482.924;0.26;2895.87
489.284;0.16;2916.35
493.488;0.204;2957.31
496.964;0.276;3006.46
500.232;0.268;3014.66
505.52;0.184;3063.81
508.928;0.208;3088.38
520.336;0.292;3117.06
526.364;0.228;3141.63
534.152;0.456;3149.82
542.372;0.12;3186.69
544.648;0.176;3223.55
548.104;0.256;3248.13
555.668;0.264;3264.51
561.256;0.188;3264.51
566.588;0.128;3276.8
571.1;0.612;3313.66
574.512;0.112;3313.66
582.836;0.22;3325.95
584.98;0.14;3334.14
587.284;0.204;3334.14
589.592;0.208;3334.14
591.852;0.16;3338.24
594.284;0.132;3346.43
597.548;0.264;3371.01
601.588;0.04;3395.58
605.148;0.16;3424.26
609.308;0.16;3436.54
611.552;0.244;3493.89
613.804;0.152;3510.27
617.392;0.288;3514.37
625.38;0.352;3551.23
629.216;0.236;3551.23
631.516;0.2;3563.52
633.836;0.316;3579.9
636.192;0.252;3592.19
639.524;0.232;3600.38
647.592;5.068;3604.48
719.568;0.176;3633.15
721.904;0.236;3665.92
725.208;0.2;3710.98
727.552;0.244;3719.17
731.144;0.292;3719.17
738.488;0.244;3731.46
743.044;0.652;3788.8
747.152;0.108;3825.66
749.424;0.172;3850.24
752.052;0.228;3870.72
756.284;0.132;3923.97
758.808;0.424;3940.35
761.092;0.284;3952.64
763.448;0.256;3977.22
765.764;0.216;3989.5
773.072;0.208;4018.18
779.664;0.188;4083.71
784.292;0.128;4108.29
791.884;0.36;4145.15
797.044;0.16;4161.54
801.316;0.272;4182.02
803.484;0.168;4182.02
809.74;0.332;4182.02
814.88;0.236;4194.3
819.376;0.196;4243.46
822.592;0.216;4288.51
826.688;0.196;4292.61
831.46;0.172;4366.34
834.232;0.572;4366.34
839.288;0.156;4415.49
841.66;0.372;4427.78
845.084;0.324;4452.35
847.228;0.144;4468.74
849.976;0.348;4472.83
857.18;0.204;4509.7
860.58;0.3;4509.7
865.56;0.18;4554.75
869.84;0.18;4575.23
872.148;0.208;4595.71
879.948;0.572;4632.58
888.648;0.2;4665.34
892.144;0.192;4685.82
894.356;0.208;4722.69
898.492;0.136;4751.36
900.848;0.152;4759.55
904.016;0.168;4775.94
907.472;0.252;4829.18
910.32;0.148;4849.66
913.548;0.128;4866.05
916.764;0.216;4894.72
919.292;0.228;4907.01
921.588;0.196;4923.39
923.928;0.24;4935.68
926.26;0.232;4935.68
929.1;0.24;4939.78
931.26;0.16;4976.64
934.032;0.172;4988.93
936.424;0.292;4988.93
939.604;0.18;4988.93
948.08;0.26;4988.93
953.5;0.32;4988.93
955.336;0.236;4988.93
958.728;0.592;4988.93
970.416;10.288;4988.93
989.424;0.204;4997.12
996.968;5.544;4997.12
1095.27;0.296;5038.08
1097.58;0.312;5058.56
1099.9;0.216;5058.56
1102.29;0.288;5070.85
1105.6;0.304;5107.71
1115.05;0.256;5107.71
1124.01;0.248;5107.71
1132.59;0.28;5115.9
1136.59;0.196;5115.9
1140.1;0.612;5115.9
1146.35;3.648;5115.9
1154.2;0.248;5140.48
1156.58;0.288;5152.77
