-0.00138626;-0.0202491;0.503075;-6.15347e-05
-0.0012522;-0.0190902;0.503167;-1.14905e-05
-0.0015141;-0.0179892;0.502788;-9.45554e-05
-0.00203718;-0.0176243;0.502548;-0.000138878
-0.00283066;-0.0167106;0.502073;0.000226832
-0.00310076;-0.0164434;0.502119;0.000167272
-0.00326983;-0.0167749;0.502531;-6.86129e-05
-0.00298327;-0.0179451;0.502757;0.000161313
-0.00263039;-0.0190685;0.502879;0.000241237
-0.00126766;-0.0204674;0.502613;0.000249537
0.00103706;-0.0216963;0.501064;1.90907e-05
0.00331552;-0.0226128;0.499699;-9.68258e-05
0.00441004;-0.022944;0.499009;-3.59104e-05
0.00589384;-0.0239679;0.498365;-0.000112375
0.00632351;-0.0239473;0.498382;-0.000173255
0.00680069;-0.0237077;0.498781;-0.000222812
0.00701165;-0.0235289;0.500133;-4.8987e-05
0.00691556;-0.0233239;0.50039;-9.2686e-05
0.00684807;-0.0234051;0.500671;-0.000122193
0.00684739;-0.0236439;0.501063;-5.4208e-05
0.00679123;-0.0238892;0.501723;-6.17877e-05
0.00607746;-0.0249182;0.505102;-0.000131182
0.00549293;-0.0249354;0.505815;-7.66632e-05
0.00504837;-0.0258222;0.506286;-6.3488e-05
0.00473838;-0.0265787;0.507085;-8.27759e-05
0.00488765;-0.0272072;0.507845;-0.000221284
0.00476947;-0.0272973;0.508412;-0.000238069
0.00444856;-0.0285294;0.509486;-2.67626e-05
0.00430505;-0.0285679;0.509576;-4.00163e-05
0.0041714;-0.0301313;0.510167;0.000110609
0.00404481;-0.0303992;0.510282;0.000232451
0.00477421;-0.0308297;0.511357;0.000278606
0.00485276;-0.0302836;0.511238;0.00017905
0.00481333;-0.029535;0.510892;0.000696712
0.005277;-0.0296808;0.51131;0.0253338
0.00467424;-0.0295777;0.512214;0.0536259
0.000794546;-0.0306306;0.513715;0.124408
-0.00920496;-0.0317207;0.512592;0.208447
-0.0195002;-0.0345509;0.511478;0.269633
-0.0433485;-0.0399503;0.510013;0.344269
-0.0663881;-0.047286;0.509855;0.425871
-0.0770714;-0.049913;0.508868;0.453498
-0.0975916;-0.055156;0.506281;0.507951
-0.106239;-0.0567856;0.50532;0.527317
-0.119114;-0.0592487;0.504279;0.555536
-0.133723;-0.0609604;0.501786;0.585209
-0.140004;-0.0613248;0.500453;0.597888
-0.148012;-0.0612077;0.498129;0.616683
-0.15753;-0.05988;0.496971;0.634676
-0.167291;-0.0579948;0.496292;0.664047
-0.175037;-0.0563538;0.496515;0.684812
-0.181765;-0.0542131;0.496908;0.703183
-0.188471;-0.0513252;0.497414;0.719875
-0.190096;-0.0502811;0.497644;0.727656
-0.201873;-0.0447724;0.499703;0.76291
-0.205296;-0.0426703;0.500323;0.774541
-0.215037;-0.0370527;0.501528;0.795665
-0.221898;-0.0323473;0.501859;0.81562
-0.228509;-0.0289084;0.502701;0.831695
-0.240566;-0.0215469;0.504798;0.865432
-0.247263;-0.0179758;0.505983;0.879395
-0.257133;-0.0116663;0.508458;0.923391
-0.263921;-0.00713797;0.510048;0.944258
-0.26871;-0.00184389;0.511235;0.977538
-0.277749;0.00695905;0.51202;1.01408
-0.285168;0.0166579;0.512629;1.075
-0.290896;0.0222419;0.512011;1.11133
-0.294982;0.0300712;0.509984;1.17628
-0.303705;0.0405793;0.507627;1.23584
-0.309646;0.0533473;0.50401;1.31136
-0.314468;0.0630232;0.502581;1.35978
-0.315213;0.0684603;0.501646;1.38307
-0.325479;0.0833955;0.501028;1.43625
-0.325632;0.0859966;0.501019;1.45306
-0.336011;0.102901;0.501027;1.52569
-0.336261;0.107956;0.501426;1.55047
-0.342634;0.120644;0.503577;1.61415
-0.341636;0.125044;0.504364;1.64315
-0.34817;0.133158;0.504003;1.69808
-0.34767;0.138458;0.503511;1.75592
-0.354974;0.147356;0.504185;1.8364
-0.354266;0.150392;0.504556;1.8704
-0.361815;0.157357;0.507304;1.93076
-0.361141;0.160599;0.508327;1.9856
-0.368127;0.167176;0.510765;2.06989
-0.365386;0.170032;0.511921;2.13512
-0.356044;0.171757;0.511964;2.18404
-0.360123;0.174884;0.512273;2.22874
-0.357274;0.177216;0.51275;2.27166
-0.366655;0.181412;0.513806;2.33292
-0.367561;0.18311;0.513644;2.36422
-0.380255;0.183731;0.513349;2.43638
-0.382235;0.183831;0.512966;2.46298
-0.391819;0.183713;0.513429;2.49397
-0.404785;0.182336;0.514376;2.56079
-0.413216;0.179285;0.513885;2.59567
-0.419117;0.175915;0.513206;2.62817
-0.424755;0.172494;0.512891;2.65765
-0.424018;0.169961;0.512528;2.67234
-0.429884;0.164061;0.512367;2.69889
-0.427073;0.155822;0.512599;2.73813
-0.426362;0.150478;0.512638;2.75219
-0.417147;0.138556;0.513426;2.7865
-0.415791;0.134837;0.513713;2.79979
-0.399722;0.120817;0.513538;2.84062
-0.390529;0.109908;0.513961;2.87255
-0.370672;0.0967544;0.515052;2.91885
