7.21818;-46.039;-0.680987;0;0;0.666667;0;8.04192;-46.6018;-0.7495;-0.498616
7.46364;-47.0942;-1.40001;-1.13446;0.108;0.666667;0.162;8.04192;-46.6018;-0.7495;-0.498616
6.6868;-47.483;-0.904736;-3.14159;0.027;1.33333;0.02025;7.46364;-47.0942;-1.40001;-1.13446
6.79167;-45.149;-0.842024;-0.872665;0.054;1.33333;0.0405;7.21818;-46.039;-0.680987;0
7.08861;-44.1941;-0.850558;-0.872665;0.216;2;0.108;6.79167;-45.149;-0.842024;-0.872665
5.82173;-45.0798;-1.07533;0;0;2;0;6.79167;-45.149;-0.842024;-0.872665
5.82746;-47.456;-1.41544;-3.14159;0.027;2;0.0135;6.6868;-47.483;-0.904736;-3.14159
7.91018;-47.9431;-1.68279;-1.0472;0.135;1.33333;0.10125;7.46364;-47.0942;-1.40001;-1.13446
6.74819;-43.4029;-1.35867;0;0;2.66667;0;7.08861;-44.1941;-0.850558;-0.872665
7.51412;-48.8051;-1.36637;-0.872665;0.162;2;0.081;7.91018;-47.9431;-1.68279;-1.0472
7.89904;-49.6193;-0.931894;-0.174533;0.351;2.66667;0.131625;7.51412;-48.8051;-1.36637;-0.872665
7.57152;-48.3173;-1.2613;-0.872665;0.216;2.33483;0.0925122;7.51412;-48.8051;-1.36637;-0.872665
5.97102;-47.5779;-0.455525;-3.14159;0.054;1.90025;0.0284174;6.6868;-47.483;-0.904736;-3.14159
6.91209;-42.467;-1.49252;0;0;3.30638;0;6.74819;-43.4029;-1.35867;0
5.84846;-42.967;-1.37953;0;0;3.33333;0;6.74819;-43.4029;-1.35867;0
6.9538;-49.8941;-0.755783;-0.959931;0.081;3.33333;0.0243;7.89904;-49.6193;-0.931894;-0.174533
7.8632;-46.5638;-1.05944;-0.959931;0.162;0.239855;0.675408;8.04192;-46.6018;-0.7495;-0.498616
