0;0;0
25.164;0.404;277.504
30.168;0.304;349.696
33.576;0.308;355.328
37.74;0.464;361.984
42.2;0.36;366.08
45.844;0.544;368.128
49.28;0.336;384
54.756;0.376;386.56
58.788;0.232;386.56
64.1;0.412;397.824
70.48;0.38;407.04
75.876;0.396;413.696
79.648;0.372;414.208
83.864;0.416;426.496
87.168;0.304;436.224
92.376;0.308;466.944
95.764;0.288;496.64
100.304;0.34;521.216
104.5;0.296;542.72
107.82;0.22;556.544
111.256;0.336;558.08
114.604;0.248;560.64
119.608;0.304;560.64
124.584;0.372;562.176
135.768;1.568;563.712
142.352;0.384;579.072
146.88;0.328;603.648
150.92;0.34;641.536
155.5;0.48;648.192
159.268;0.368;655.872
164.14;0.272;687.104
169.352;0.312;728.064
172.796;0.344;739.328
177.972;0.376;761.344
182.36;0.384;763.904
186.516;0.256;797.696
191.48;0.364;806.912
197.964;0.584;837.632
201.428;0.464;846.848
206.568;0.34;890.368
210.148;0.48;892.416
215.744;0.492;903.168
219.74;0.296;940.544
223.844;0.304;942.08
229.324;0.476;958.976
233.428;0.504;961.024
239.324;0.696;1002.5
244.568;0.344;1027.07
249.592;0.424;1043.46
252.88;0.288;1052.16
257.352;0.372;1069.06
260.728;0.376;1077.25
265.164;0.236;1131.01
268.356;0.192;1165.82
273.724;0.468;1198.59
279.348;0.42;1236.48
284.996;0.548;1240.06
291.324;0.316;1240.58
295.304;0.48;1244.16
298.804;0.4;1244.16
303.208;0.404;1250.82
306.692;0.48;1258.5
310.336;0.54;1271.81
313.82;0.384;1283.07
317.176;0.252;1312.77
320.968;0.292;1330.69
324.552;0.476;1339.9
327.844;0.292;1357.82
331.22;0.276;1364.99
334.732;0.412;1376.77
346.268;0.4;1443.33
349.764;0.396;1452.03
353.496;0.432;1479.17
359.444;0.348;1496.06
363.052;0.508;1515.01
368.064;0.412;1518.08
372.844;0.48;1519.62
378.06;0.416;1522.18
381.276;0.412;1523.2
384.776;0.496;1523.71
389.352;0.676;1546.24
394.84;2.788;1554.43
402.54;0.4;1563.14
412.984;7.344;1566.72
435.744;8.956;1569.79
459.176;9.032;1575.94
527.924;0.648;1603.58
531.576;0.552;1607.68
536.048;0.472;1611.78
540.62;0.472;1635.84
544.316;0.596;1637.38
548.52;0.704;1638.91
552.38;0.656;1645.57
557.888;0.608;1647.1
561.24;0.344;1649.66
565.488;0.348;1649.66
569.048;0.46;1655.3
573.376;0.228;1697.79
582.864;0.472;1715.2
588.404;0.44;1717.25
593.208;0.304;1748.99
596.812;0.404;1755.65
602.156;0.344;1774.59
605.904;0.448;1790.98
610.228;0.524;1799.17
614.652;0.424;1843.2
619.12;0.368;1851.39
623.744;0.62;1870.34
632.244;0.38;1885.7
638.292;0.344;1903.1
641.764;0.372;1910.78
646.868;0.404;1932.8
650.324;0.352;1942.53
654.54;0.316;1973.25
657.496;0.256;1980.93
663.072;0.572;2008.58
666.876;0.404;2010.11
673.848;0.472;2026.5
679.46;0.508;2030.08
683.292;0.532;2042.37
686.608;0.316;2045.44
690.172;0.464;2059.26
693.604;0.432;2061.82
696.936;0.332;2063.36
700.524;0.488;2063.87
703.884;0.36;2063.87
707.348;0.46;2067.97
710.924;0.476;2084.35
714.376;0.352;2084.35
718.708;0.332;2095.62
722.192;0.484;2099.71
726.232;0.436;2109.44
730.552;0.32;2133.5
734.892;0.336;2141.7
740.3;0.308;2179.58
743.592;0.292;2184.7
746.964;0.372;2186.24
751.56;0.392;2191.36
755.732;1.172;2199.04
759.292;0.46;2208.77
762.772;0.38;2231.3
767.076;0.404;2243.07
779.232;8.052;2243.58
855.968;0.536;2274.3
859.476;0.408;2281.98
863.992;0.516;2295.3
867.408;0.316;2317.82
872.732;0.424;2344.45
877.764;0.332;2359.81
889.04;0.364;2361.86
895.388;0.44;2378.24
899.484;0.296;2381.82
904.02;0.436;2395.14
907.488;0.464;2399.23
912.92;0.432;2417.66
916.408;0.384;2436.61
920.78;0.472;2472.96
924.836;0.356;2479.1
929.368;0.432;2495.49
933.412;0.544;2515.46
939.504;0.992;2515.46
946.556;0.444;2546.18
950.436;0.38;2552.32
957.456;1.12;2584.58
965.096;0.34;2610.69
969.332;0.336;2630.14
972.992;0.56;2643.46
985.512;0.6;2652.67
992.744;0.432;2655.74
996.472;0.428;2688.51
1000.08;0.512;2698.75
1003.52;0.428;2703.36
1007.1;0.488;2723.84
1010.76;0.556;2734.08
1016.04;0.276;2769.41
1019.48;0.448;2770.94
1025.16;0.38;2805.25
1028.68;0.416;2805.76
1032.35;0.572;2809.34
1037.8;0.344;2821.12
1041.23;0.328;2828.8
1048.72;0.38;2854.91
1053.31;0.284;2859.52
1057.53;0.32;2897.92
1062.22;0.292;2906.62
1066.29;0.36;2942.98
1069.9;0.416;2960.9
1073.77;0.468;2974.72
1078.16;0.376;2989.57
1081.84;0.484;2999.3
1085.31;0.46;3010.56
1089.91;0.604;3027.97
1093.53;0.516;3036.67
1102.54;0.312;3076.61
1107.69;0.448;3086.34
1116.01;0.504;3088.38
1121.47;0.356;3121.15
1125.9;0.436;3127.81
1129.24;0.336;3148.8
1132.64;0.296;3155.46
1135.46;0.32;3157.5
1147.5;9.044;3157.5
1246.24;0.54;3210.24
1251.08;0.432;3214.34
1256.54;0.368;3255.3
1261.51;0.364;3263.49
1266.87;0.76;3263.49
1272.19;0.824;3269.12
1276.72;0.524;3269.12
1280.63;0.812;3289.09
1285.94;0.708;3315.2
1289.43;0.788;3315.2
1295.28;0.756;3354.62
1299.85;0.768;3363.33
1303.68;0.724;3363.33
1309.29;0.508;3387.9
1313.95;0.564;3389.95
1320.34;0.484;3419.14
1325.6;0.56;3441.15
1328.81;0.416;3446.27
1333.22;0.404;3468.8
1337.66;0.444;3481.09
1342.56;0.596;3493.38
1347.33;0.676;3502.08
1358.1;0.336;3507.2
1365.28;0.488;3547.65
1368.71;0.428;3556.35
1373.31;0.6;3588.61
1381.16;0.64;3602.94
1385.65;0.488;3617.79
1389.1;0.344;3638.78
1395.27;0.372;3639.81
1400.45;0.38;3671.04
1404.24;0.692;3688.45
1408.65;0.408;3719.17
1412.69;0.34;3720.19
1418.57;0.78;3751.42
1424.43;0.456;3787.78
1428.86;0.428;3803.14
1433.3;0.44;3807.23
1437.92;0.396;3839.49
1441.3;0.284;3853.82
1446.14;0.344;3870.72
1449.62;0.372;3882.5
1453.22;0.508;3888.13
1456.76;0.436;3897.86
1460.81;0.348;3915.78
1468.94;0.424;3941.89
1474.41;0.576;3961.86
1477.89;0.472;3974.66
1482.4;0.312;3991.04
1485.98;0.48;3993.09
1490.87;0.592;4014.59
1493.92;0.34;4015.1
1497.42;0.496;4016.13
1501.87;0.448;4022.27
1510.8;0.308;4033.02
1517.97;2.472;4042.24
1523.3;0.424;4052.48
1533.24;4.944;4057.09
