-6.41983;-3.89534;0.467961;0;0;1;0;-7.26384;-4.43161;0.475712;0.713097
-5.44609;-4.1214;0.44093;0;0;2;0;-6.41983;-3.89534;0.467961;0
-4.47776;-4.36983;0.415957;0;0;3;0;-5.44609;-4.1214;0.44093;0
-7.01855;-3.98177;0.764964;0;0;0.588379;0;-7.26384;-4.43161;0.475712;0.713097
-4.31002;-3.38453;0.448458;0;0;4;0;-4.47776;-4.36983;0.415957;0
-6.3003;-3.62498;0.888754;0;0;1.51424;0;-6.41983;-3.89534;0.467961;0
-4.18568;-5.31066;0.587784;0;0;4;0;-4.47776;-4.36983;0.415957;0
-7.54532;-3.14208;0.632935;0.436332;0.048;1.58838;0.0302195;-7.01855;-3.98177;0.764964;0
-3.8519;-2.50704;0.590312;0;0;5;0;-4.31002;-3.38453;0.448458;0
-4.16107;-4.01916;0.396795;0;0;3.4729;0;-4.47776;-4.36983;0.415957;0
-8.02442;-2.88415;0.744465;0;0;2.14381;0;-7.54532;-3.14208;0.632935;0.436332
-7.7599;-1.91978;0.73954;0;0;3.14381;0;-8.02442;-2.88415;0.744465;0
-5.72332;-4.14016;0.508096;0;0;2.28587;0;-5.44609;-4.1214;0.44093;0
-8.19823;-2.37478;0.711387;0;0;2.68304;0;-8.02442;-2.88415;0.744465;0
-4.11403;-2.9319;0.181626;0;0;4.56079;0;-4.31002;-3.38453;0.448458;0
-3.46333;-5.99977;0.645597;-1.0472;0.136;5;0.0272;-4.18568;-5.31066;0.587784;0
-3.42084;-6.05416;0.613269;-1.0472;0.152;5.07622;0.0299436;-3.46333;-5.99977;0.645597;-1.0472
-7.58943;-3.49263;0.83864;0.436332;0.104;1.99721;0.0520726;-7.54532;-3.14208;0.632935;0.436332
-6.83052;-1.5607;0.825016;1.309;0.72;4.14381;0.173753;-7.7599;-1.91978;0.73954;0
-7.54302;-4.445;0.714157;-1.91986;0.016;0.367396;0.0435498;-7.26384;-4.43161;0.475712;0.713097
-6.62293;-3.87819;0.947907;0;0;1.92862;0;-6.3003;-3.62498;0.888754;0
-6.84313;-3.70656;0.870418;0;0;2.21835;0;-6.62293;-3.87819;0.947907;0
-7.6407;-3.22574;0.793262;0;0;1.79283;0;-7.54532;-3.14208;0.632935;0.436332
-6.35846;-1.65696;0.648579;1.13446;14.768;4.65688;3.17122;-6.83052;-1.5607;0.825016;1.309
