-1.29802;-4.2756;0.470892;0.61455;0;-1.46368;-5.26174;0.479483;-1.68998
-0.464841;-3.72269;0.480874;0.736781;0;-1.29802;-4.2756;0.470892;0.61455
0.493175;-3.43656;0.462495;1.98104;0;-0.464841;-3.72269;0.480874;0.736781
0.798225;-2.48431;0.450135;-0.541065;0;0.493175;-3.43656;0.462495;1.98104
0.668978;-1.49269;0.450355;1.52445;0;0.798225;-2.48431;0.450135;-0.541065
-0.293601;-1.2234;0.48069;-2.28204;0;0.668978;-1.49269;0.450355;1.52445
-0.00714312;-0.265334;0.473318;2.8665;0;-0.293601;-1.2234;0.48069;-2.28204
1.78417;-2.31723;0.451454;-0.936694;0.179;0.798225;-2.48431;0.450135;-0.541065
0.864884;0.223255;0.502476;0.94404;0;-0.00714312;-0.265334;0.473318;2.8665
-0.574744;0.557919;0.482487;-1.99868;0;-0.00714312;-0.265334;0.473318;2.8665
1.12871;1.18782;0.505149;1.89326;0;0.864884;0.223255;0.502476;0.94404
0.939546;2.16977;0.503472;1.834;0;1.12871;1.18782;0.505149;1.89326
0.591241;3.10702;0.488009;-0.246019;0;0.939546;2.16977;0.503472;1.834
2.1201;1.31852;0.512984;0.433829;0;1.12871;1.18782;0.505149;1.89326
-0.241165;3.66104;0.50091;2.66875;0;0.591241;3.10702;0.488009;-0.246019
1.15989;3.92955;0.479082;2.29544;0;0.591241;3.10702;0.488009;-0.246019
1.15739;1.9616;0.401267;-1.72637;0;0.939546;2.16977;0.503472;1.834
-1.54759;0.788926;0.496665;2.78173;0;-0.574744;0.557919;0.482487;-1.99868
1.92824;4.56957;0.475311;1.59275;0;1.15989;3.92955;0.479082;2.29544
-2.46403;1.18854;0.517735;2.26058;0;-1.54759;0.788926;0.496665;2.78173
1.68506;5.53927;0.45213;2.1858;0.109;1.92824;4.56957;0.475311;1.59275
-0.986592;-6.13222;0.35843;-0.935045;0.175;-1.46368;-5.26174;0.479483;-1.68998
-0.172272;-0.470549;0.538278;0.177234;0;-0.00714312;-0.265334;0.473318;2.8665
1.6907;1.52461;0.588992;-0.60889;0;2.1201;1.31852;0.512984;0.433829
-0.00524058;-6.32342;0.338589;0.34616;2.132;-0.986592;-6.13222;0.35843;-0.935045
