6.54597;-38.4646;-0.584183;-0.959931;0.104;0.666667;0.156;7.34084;-38.0185;-0.995472;0
6.05419;-38.592;-1.44553;2.00713;0.024;2.96706;0.00808882;6.54597;-38.4646;-0.584183;-0.959931
7.05311;-37.1723;-0.54694;-0.959931;0.016;0.666667;0.024;7.34084;-38.0185;-0.995472;0
6.8129;-36.2391;-0.814319;2.00713;0.112;2.96706;0.0377478;7.05311;-37.1723;-0.54694;-0.959931
7.51806;-35.5318;-0.764225;-0.436332;0.064;2;0.032;6.8129;-36.2391;-0.814319;2.00713
6.70548;-34.9493;-0.744933;1.8326;0.024;2.66667;0.009;7.51806;-35.5318;-0.764225;-0.436332
7.8019;-38.7205;-1.53829;-0.523599;0.92;0.666667;1.38;7.34084;-38.0185;-0.995472;0
5.85287;-36.3693;-0.566521;1.5708;0.064;2;0.032;6.8129;-36.2391;-0.814319;2.00713
5.77138;-39.5441;-1.56185;1.74533;0.032;2;0.016;6.05419;-38.592;-1.44553;2.00713
5.61689;-40.531;-1.60937;1.5708;0.016;2.66667;0.006;5.77138;-39.5441;-1.56185;1.74533
6.02419;-37.6111;-1.63771;1.39626;0.064;2;0.032;6.05419;-38.592;-1.44553;2.00713
6.41286;-34.1097;-0.287353;0;0;3.33333;0;6.70548;-34.9493;-0.744933;1.8326
5.76244;-35.9627;-1.47567;1.65806;0.272;2.66667;0.102;5.85287;-36.3693;-0.566521;1.5708
5.90205;-41.3639;-1.13522;1.8326;0.024;3.33333;0.0072;5.61689;-40.531;-1.60937;1.5708
6.79171;-33.1846;-0.314949;-3.14159;0.016;4;0.004;6.41286;-34.1097;-0.287353;0
7.70553;-33.3347;0.0624208;-0.349066;0.176;4.66667;0.0377143;6.79171;-33.1846;-0.314949;-3.14159
6.84584;-41.4893;-1.44107;-1.0472;0.024;4;0.006;5.90205;-41.3639;-1.13522;1.8326
7.49261;-41.5511;-0.680885;-0.959931;0.088;4.66667;0.0188571;6.84584;-41.4893;-1.44107;-1.0472
6.08763;-34.9484;-0.247158;1.74533;0.024;3.19561;0.0075103;6.70548;-34.9493;-0.744933;1.8326
5.9691;-33.1391;0.251829;1.65806;0.04;4.66667;0.00857143;6.79171;-33.1846;-0.314949;-3.14159
7.78764;-36.2171;-1.44084;-0.349066;0.192;2.66667;0.072;7.51806;-35.5318;-0.764225;-0.436332
5.62991;-42.2427;-0.7431;1.5708;0.024;4;0.006;5.90205;-41.3639;-1.13522;1.8326
7.69387;-33.741;-0.420155;-0.261799;0.232;5.08729;0.0456038;7.70553;-33.3347;0.0624208;-0.349066
8.02475;-42.0724;-1.34801;-0.0872665;1.176;5.33333;0.2205;7.49261;-41.5511;-0.680885;-0.959931
6.44708;-37.5034;-0.993296;1.39626;0.072;2.51885;0.0285845;6.02419;-37.6111;-1.63771;1.39626
7.27498;-38.7896;-0.725727;-0.785398;0.12;1.20707;0.0994144;6.54597;-38.4646;-0.584183;-0.959931
6.95893;-40.7477;-0.416554;-0.959931;0.032;5.33333;0.006;7.49261;-41.5511;-0.680885;-0.959931
6.80961;-37.7098;-1.0086;0.959931;0.016;2.79715;0.0057201;6.44708;-37.5034;-0.993296;1.39626
6.72828;-41.0029;-0.806376;0.261799;0.064;5.67991;0.0112678;6.95893;-40.7477;-0.416554;-0.959931
8.1068;-42.3593;-1.41806;-0.0872665;0.36;5.53768;0.0650092;8.02475;-42.0724;-1.34801;-0.0872665
5.93792;-38.9694;-0.771183;-0.698132;0.04;1.8543;0.0215715;6.05419;-38.592;-1.44553;2.00713
7.72473;-42.9304;-0.691553;-0.523599;0.592;6.20435;0.095417;8.1068;-42.3593;-1.41806;-0.0872665
7.73933;-41.8486;-0.792063;-0.436332;0.424;4.93482;0.0859201;7.49261;-41.5511;-0.680885;-0.959931
7.36115;-33.9333;-0.0463453;-0.785398;0.072;5.4447;0.0132239;7.69387;-33.741;-0.420155;-0.261799
5.76709;-43.1954;-0.471848;1.65806;0.032;4.66667;0.00685714;5.62991;-42.2427;-0.7431;1.5708
6.97732;-42.663;-0.684276;-0.698132;0.024;6.73357;0.00356423;7.72473;-42.9304;-0.691553;-0.523599
6.91136;-32.8228;-0.242508;-0.785398;0.024;4.25862;0.00563564;6.79171;-33.1846;-0.314949;-3.14159
8.0864;-43.7772;-0.911624;-0.174533;0.232;6.83551;0.0339404;7.72473;-42.9304;-0.691553;-0.523599
7.01152;-39.7182;-0.625418;-0.959931;0.04;1.85409;0.0215739;7.27498;-38.7896;-0.725727;-0.785398
5.60769;-37.0157;-0.507665;1.74533;0.032;2.46258;0.0129945;5.85287;-36.3693;-0.566521;1.5708
5.93535;-35.9599;-0.892902;1.5708;0.224;2.35334;0.095184;5.85287;-36.3693;-0.566521;1.5708
7.75229;-40.7883;-1.27308;-0.349066;0.272;5.33333;0.051;7.49261;-41.5511;-0.680885;-0.959931
8.16864;-42.765;-1.31113;-0.349066;1.856;5.8204;0.318878;8.1068;-42.3593;-1.41806;-0.0872665
5.87386;-39.6939;-1.17053;0;0;2.28757;0;5.77138;-39.5441;-1.56185;1.74533
5.71051;-43.1851;-1.07149;1.8326;0.072;5.06826;0.014206;5.76709;-43.1954;-0.471848;1.65806
7.58065;-36.1181;-0.470374;-0.261799;0.272;2.43916;0.111514;7.51806;-35.5318;-0.764225;-0.436332
7.60518;-34.3529;-0.153842;-0.610865;0.224;5.77613;0.0387803;7.36115;-33.9333;-0.0463453;-0.785398
5.69656;-40.3588;-1.33724;1.8326;0.048;2.88781;0.0166216;5.61689;-40.531;-1.60937;1.5708
6.60105;-40.9884;-0.945112;0.261799;0.072;5.80578;0.0124014;6.72828;-41.0029;-0.806376;0.261799
7.69011;-36.6429;-1.48073;-0.436332;0.688;2.95915;0.232499;7.78764;-36.2171;-1.44084;-0.349066
6.70649;-33.1473;-0.480796;2.00713;0.12;4.12678;0.0290784;6.79171;-33.1846;-0.314949;-3.14159
