7.70235;-18.5253;0.71932;-2.54385;0.0015576;7.68939;-19.5146;0.86468;-2.11605
7.66131;-17.5315;0.615651;0.262836;0.00519679;7.70235;-18.5253;0.71932;-2.54385
6.72231;-17.2096;0.736472;-3.12519;0.00519679;7.66131;-17.5315;0.615651;0.262836
6.77146;-16.2123;0.682143;-2.65799;0.00519679;6.72231;-17.2096;0.736472;-3.12519
7.07877;-19.1569;0.321182;-0.40249;0.00545161;7.58972;-20.0151;0.371297;-1.78219
6.92959;-18.1962;0.0870569;3.06864;0.00666467;7.07877;-19.1569;0.321182;-0.40249
7.23404;-17.2438;0.0755485;3.03796;0.00855413;6.92959;-18.1962;0.0870569;3.06864
7.32385;-20.972;0.254615;-0.506233;0.0521797;7.58972;-20.0151;0.371297;-1.78219
7.42551;-16.2627;0.0478094;-0.0199772;0.0585857;7.23404;-17.2438;0.0755485;3.03796
6.74611;-21.7795;0.135684;-1.51608;2.42311;7.32385;-20.972;0.254615;-0.506233
