-0.0647486;-0.0154986;0.598861;0.00417269
-0.0653598;-0.0141512;0.601361;0.00400576
-0.0666881;-0.0127838;0.604853;0.00379698
-0.0667763;-0.012487;0.607723;0.00354936
-0.0675392;-0.0117529;0.611582;0.00340679
-0.0672898;-0.0117546;0.61568;0.00329709
-0.0675528;-0.011599;0.61823;0.00333031
-0.0670904;-0.0119743;0.623412;0.00337959
-0.0672439;-0.01074;0.62675;0.00323494
-0.0662991;-0.00935289;0.630141;0.00289917
-0.0656661;-0.00742976;0.632227;0.00286416
-0.0639137;-0.00581731;0.634572;0.00260596
-0.0631505;-0.00471082;0.6361;0.00226595
-0.061464;-0.00444228;0.637864;0.00198385
-0.0614618;-0.00361563;0.640016;0.00196339
-0.0610096;-0.00353886;0.642449;0.00174147
-0.0602702;-0.00446858;0.647567;0.0014486
-0.0602368;-0.0049651;0.647672;0.00131124
-0.060106;-0.00531953;0.647729;0.00126739
-0.0597224;-0.00596475;0.647908;0.00129435
-0.0594283;-0.00639494;0.647981;0.00134466
-0.0583789;-0.00764524;0.648258;0.00127061
-0.0529689;-0.0103665;0.65008;0.00110981
-0.0515542;-0.0110316;0.650418;0.00111896
-0.0495165;-0.0125174;0.651429;0.00124689
-0.0484021;-0.0135626;0.652313;0.0014519
-0.0472156;-0.0143924;0.652457;0.00140365
-0.0464644;-0.0160356;0.653657;0.00124555
-0.0461701;-0.0167038;0.655159;0.00126475
-0.0468687;-0.0165423;0.656618;0.0011521
-0.0484302;-0.0154568;0.659998;0.0127256
-0.0501814;-0.0155;0.662239;0.035616
-0.0531809;-0.0164221;0.663629;0.0710159
-0.0541866;-0.0166674;0.664841;0.0846286
-0.0590112;-0.0184772;0.670231;0.152516
-0.0608703;-0.0190008;0.671567;0.193549
-0.0638989;-0.020335;0.672605;0.250872
-0.0684104;-0.0212841;0.673635;0.311618
-0.0725215;-0.0226064;0.67348;0.371678
-0.0771747;-0.0245798;0.673599;0.428584
-0.0815227;-0.0272575;0.674883;0.475336
-0.0862531;-0.0291788;0.676638;0.510619
-0.0888963;-0.0307892;0.677532;0.527089
-0.0930048;-0.0335337;0.678826;0.549305
-0.0976218;-0.0367716;0.679733;0.568972
-0.105626;-0.0386957;0.680193;0.578817
-0.109017;-0.0399663;0.680228;0.583379
-0.117047;-0.0415273;0.68093;0.587221
-0.120712;-0.0425887;0.681436;0.589546
-0.127314;-0.044593;0.684054;0.609281
-0.135533;-0.0470498;0.685059;0.663279
-0.140648;-0.0475615;0.684858;0.693504
-0.152276;-0.0485645;0.684123;0.79658
-0.155314;-0.0479787;0.683797;0.827729
-0.162196;-0.0457408;0.682403;0.942712
-0.168908;-0.0423079;0.682406;1.02511
-0.17203;-0.0393219;0.682463;1.06992
-0.179155;-0.0311467;0.684548;1.18088
-0.18215;-0.0261541;0.685328;1.23186
-0.192384;-0.0108235;0.68741;1.36747
-0.193795;-0.00570269;0.688266;1.4362
-0.198619;0.000196028;0.688871;1.48377
-0.206324;0.0130623;0.691334;1.59488
-0.21089;0.0152692;0.69194;1.6228
-0.219832;0.0213888;0.693917;1.71551
-0.230846;0.0251888;0.694936;1.77771
-0.235737;0.0270327;0.696465;1.83067
-0.246636;0.0287101;0.698262;1.87555
-0.252084;0.0291364;0.699848;1.90358
